"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2025-02-02 15:00:00","2025-02-02 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,34140,34140,0.0051851575262845,0,0
"2025-02-02 16:00:00","2025-02-02 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,18873,18873,0.0028663976117969,0,0
"2025-02-02 17:00:00","2025-02-02 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,69133,69133,0.010499714873731,0,0
"2025-02-02 18:00:00","2025-02-02 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,70270,70270,0.010672350414097,0,0
"2025-02-02 19:00:00","2025-02-02 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,26818,26818,0.0040729925967753,0,0
"2025-02-02 20:00:00","2025-02-02 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,24304,24304,0.0036911549977958,0,0
"2025-02-02 21:00:00","2025-02-02 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,37957,37957,0.0057646576315165,0,0
"2025-02-02 22:00:00","2025-02-02 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,66917,66917,0.010162837803364,0,0
"2025-02-02 23:00:00","2025-02-03 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,117115,117115,0.017786424607038,0,0
"2025-02-03 00:00:00","2025-02-03 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,196781,196781,0.029885249212384,0,0
"2025-02-03 01:00:00","2025-02-03 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,368337,368337,0.055939201265574,0,0
"2025-02-03 02:00:00","2025-02-03 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,425946,425946,0.064687877893448,0,0
"2025-02-03 03:00:00","2025-02-03 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,260429,260429,0.039550799876451,0,0
"2025-02-03 04:00:00","2025-02-03 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,124904,124904,0.018968800082803,0,0
"2025-02-03 05:00:00","2025-02-03 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,74114,74114,0.011255382560194,0,0
"2025-02-03 06:00:00","2025-02-03 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,141200,141200,0.021443324163556,0,0
"2025-02-03 07:00:00","2025-02-03 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,186938,186938,0.02838915027678,0,0
"2025-02-03 08:00:00","2025-02-03 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,278770,278770,0.042334850877523,0,0
"2025-02-03 09:00:00","2025-02-03 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,313292,313292,0.047577176243067,0,0
"2025-02-03 10:00:00","2025-02-03 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,394247,394247,0.059870775789022,0,0
"2025-02-03 11:00:00","2025-02-03 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,630033,630033,0.095677025616169,0,0
"2025-02-03 12:00:00","2025-02-03 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,718132,718132,0.10905499756336,0,0
"2025-02-03 13:00:00","2025-02-03 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,855514,855514,0.12991699576378,0,0
"2025-02-03 14:00:00","2025-02-03 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,747870,747870,0.11356949806213,0,0
"2025-02-03 15:00:00","2025-02-03 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,628130,628130,0.095385551452637,0,0
"2025-02-03 16:00:00","2025-02-03 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,519351,519351,0.078866302967072,0,0
"2025-02-03 17:00:00","2025-02-03 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,456400,456400,0.069306425750256,0,0
"2025-02-03 18:00:00","2025-02-03 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,458850,458850,0.069678023457527,0,0
"2025-02-03 19:00:00","2025-02-03 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,497494,497494,0.075545772910118,0,0
"2025-02-03 20:00:00","2025-02-03 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,481517,481517,0.073119200766087,0,0
"2025-02-03 21:00:00","2025-02-03 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,556268,556268,0.084469728171825,0,0
"2025-02-03 22:00:00","2025-02-03 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,584421,584421,0.088744223117828,0,0
"2025-02-03 23:00:00","2025-02-04 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,713751,713751,0.10838217288256,0,0
"2025-02-04 00:00:00","2025-02-04 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,841434,841434,0.12777000665665,0,0
"2025-02-04 01:00:00","2025-02-04 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,986834,986834,0.14984749257565,0,0
"2025-02-04 02:00:00","2025-02-04 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1178315,1178315,0.17892250418663,0,0
"2025-02-04 03:00:00","2025-02-04 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1338953,1338953,0.20331324636936,0,0
"2025-02-04 04:00:00","2025-02-04 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1388282,1388282,0.21080274879932,0,0
"2025-02-04 05:00:00","2025-02-04 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1648573,1648573,0.25032448768616,0,0
"2025-02-04 06:00:00","2025-02-04 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1873663,1873663,0.28450125455856,0,0
"2025-02-04 07:00:00","2025-02-04 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2048623,2048623,0.31106576323509,0,0
"2025-02-04 08:00:00","2025-02-04 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2159090,2159090,0.32783699035645,0,0
"2025-02-04 09:00:00","2025-02-04 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2444186,2444186,0.37112399935722,0,0
"2025-02-04 10:00:00","2025-02-04 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2731225,2731225,0.41470500826836,0,0
"2025-02-04 11:00:00","2025-02-04 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2946075,2946075,0.44732475280762,0,0
"2025-02-04 12:00:00","2025-02-04 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3167400,3167400,0.48092725872993,0,0
"2025-02-04 13:00:00","2025-02-04 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3297494,3297494,0.50067675113678,0,0
"2025-02-04 14:00:00","2025-02-04 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3450973,3450973,0.52397727966309,0,0
"2025-02-04 15:00:00","2025-02-04 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3760035,3760035,0.57090026140213,0,0
"2025-02-04 16:00:00","2025-02-04 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3575998,3575998,0.54295372962952,0,0
"2025-02-04 17:00:00","2025-02-04 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2917312,2917312,0.44294100999832,0,0
"2025-02-04 18:00:00","2025-02-04 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2968397,2968397,0.45069426298141,0,0
"2025-02-04 19:00:00","2025-02-04 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3445987,3445987,0.52320426702499,0,0
"2025-02-04 20:00:00","2025-02-04 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3841977,3841977,0.58332347869873,0,0
"2025-02-04 21:00:00","2025-02-04 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3841277,3841277,0.5832137465477,0,0
"2025-02-04 22:00:00","2025-02-04 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3588581,3588581,0.54484397172928,0,0
"2025-02-04 23:00:00","2025-02-05 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3608033,3608033,0.54779398441315,0,0
"2025-02-05 00:00:00","2025-02-05 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3679242,3679242,0.55860197544098,0,0
"2025-02-05 01:00:00","2025-02-05 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3589368,3589368,0.54495352506638,0,0
"2025-02-05 02:00:00","2025-02-05 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3258901,3258901,0.49477750062943,0,0
"2025-02-05 03:00:00","2025-02-05 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2763149,2763149,0.419508010149,0,0
"2025-02-05 04:00:00","2025-02-05 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2174236,2174236,0.33009573817253,0,0
"2025-02-05 05:00:00","2025-02-05 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1778209,1778209,0.26996850967407,0,0
"2025-02-05 06:00:00","2025-02-05 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1379135,1379135,0.20937974750996,0,0
"2025-02-05 07:00:00","2025-02-05 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1013462,1013462,0.15386225283146,0,0
"2025-02-05 08:00:00","2025-02-05 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,753286,753286,0.11436224728823,0,0
"2025-02-05 09:00:00","2025-02-05 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,822850,822850,0.12492249906063,0,0
"2025-02-05 10:00:00","2025-02-05 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,934074,934074,0.14180724322796,0,0
"2025-02-05 11:00:00","2025-02-05 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1006653,1006653,0.15282499790192,0,0
"2025-02-05 12:00:00","2025-02-05 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1113798,1113798,0.16909025609493,0,0
"2025-02-05 13:00:00","2025-02-05 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1027281,1027281,0.15595449507236,0,0
"2025-02-05 14:00:00","2025-02-05 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,918466,918466,0.139434248209,0,0
"2025-02-05 15:00:00","2025-02-05 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,520233,520233,0.078977152705193,0,0
"2025-02-05 16:00:00","2025-02-05 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,207793,207793,0.031545098870993,0,0
"2025-02-05 17:00:00","2025-02-05 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,90358,90358,0.013717190362513,0,0
"2025-02-05 18:00:00","2025-02-05 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,37254,37254,0.0056554675102234,0,0
"2025-02-05 19:00:00","2025-02-05 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,54580,54580,0.0082856453955173,0,0
"2025-02-05 20:00:00","2025-02-05 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,37679,37679,0.0057199099101126,0,0
"2025-02-05 21:00:00","2025-02-05 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,34202,34202,0.0051920497789979,0,0
"2025-02-05 22:00:00","2025-02-05 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,20159,20159,0.0030602274928242,0,0
"2025-02-05 23:00:00","2025-02-06 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,19136,19136,0.002904909895733,0,0
"2025-02-06 00:00:00","2025-02-06 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,12544,12544,0.0019042149651796,0,0
"2025-02-06 01:00:00","2025-02-06 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-06 02:00:00","2025-02-06 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-06 03:00:00","2025-02-06 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6425,6425,0.0009753120248206,0,0
"2025-02-06 04:00:00","2025-02-06 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,33231,33231,0.0050444277003407,0,0
"2025-02-06 05:00:00","2025-02-06 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,20566,20566,0.0031218775548041,0,0
"2025-02-06 06:00:00","2025-02-06 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,52490,52490,0.0079678203910589,0,0
"2025-02-06 07:00:00","2025-02-06 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,139841,139841,0.021227274090052,0,0
"2025-02-06 08:00:00","2025-02-06 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,239941,239941,0.036421850323677,0,0
"2025-02-06 09:00:00","2025-02-06 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,539193,539193,0.081846177577972,0,0
"2025-02-06 10:00:00","2025-02-06 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1032514,1032514,0.15672850608826,0,0
"2025-02-06 11:00:00","2025-02-06 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1751490,1751490,0.26586225628853,0,0
"2025-02-06 12:00:00","2025-02-06 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2306816,2306816,0.35015425086021,0,0
"2025-02-06 13:00:00","2025-02-06 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2744806,2744806,0.41663500666618,0,0
"2025-02-06 14:00:00","2025-02-06 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3375402,3375402,0.5123502612114,0,0
"2025-02-06 15:00:00","2025-02-06 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3040981,3040981,0.46158576011658,0,0
"2025-02-06 16:00:00","2025-02-06 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2115087,2115087,0.32104349136353,0,0
"2025-02-06 17:00:00","2025-02-06 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1426079,1426079,0.21645949780941,0,0
"2025-02-06 18:00:00","2025-02-06 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1574355,1574355,0.23896424472332,0,0
"2025-02-06 19:00:00","2025-02-06 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2036508,2036508,0.30911049246788,0,0
"2025-02-06 20:00:00","2025-02-06 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2324472,2324472,0.35281676054001,0,0
"2025-02-06 21:00:00","2025-02-06 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2593125,2593125,0.39359149336815,0,0
"2025-02-06 22:00:00","2025-02-06 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2497792,2497792,0.37911948561668,0,0
"2025-02-06 23:00:00","2025-02-07 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2604792,2604792,0.39535775780678,0,0
"2025-02-07 00:00:00","2025-02-07 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3048263,3048263,0.4626649916172,0,0
"2025-02-07 01:00:00","2025-02-07 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3710482,3710482,0.56317299604416,0,0
"2025-02-07 02:00:00","2025-02-07 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4376715,4376715,0.66428923606873,0,0
"2025-02-07 03:00:00","2025-02-07 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4577214,4577214,0.69471597671509,0,0
"2025-02-07 04:00:00","2025-02-07 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5076669,5076669,0.7705169916153,0,0
"2025-02-07 05:00:00","2025-02-07 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5785773,5785773,0.87813675403595,0,0
"2025-02-07 06:00:00","2025-02-07 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6160853,6160853,0.93505877256393,0,0
"2025-02-07 07:00:00","2025-02-07 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6206135,6206135,0.94192576408386,0,0
"2025-02-07 08:00:00","2025-02-07 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6349800,6349800,0.96372425556183,0,0
"2025-02-07 09:00:00","2025-02-07 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6434121,6434121,0.97651547193527,0,0
"2025-02-07 10:00:00","2025-02-07 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6480414,6480414,0.98353552818298,0,0
"2025-02-07 11:00:00","2025-02-07 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6525730,6525730,0.99040699005127,0,0
"2025-02-07 12:00:00","2025-02-07 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6513840,6513840,0.98859626054764,0,0
"2025-02-07 13:00:00","2025-02-07 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6513854,6513854,0.98859226703644,0,0
"2025-02-07 14:00:00","2025-02-07 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6491744,6491744,0.98523074388504,0,0
"2025-02-07 15:00:00","2025-02-07 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6437769,6437769,0.97703301906586,0,0
"2025-02-07 16:00:00","2025-02-07 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6394114,6394114,0.97040152549744,0,0
"2025-02-07 17:00:00","2025-02-07 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6131342,6131342,0.93051600456238,0,0
"2025-02-07 18:00:00","2025-02-07 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6097754,6097754,0.92541301250458,0,0
"2025-02-07 19:00:00","2025-02-07 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5940937,5940937,0.90160822868347,0,0
"2025-02-07 20:00:00","2025-02-07 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5640295,5640295,0.855976998806,0,0
"2025-02-07 21:00:00","2025-02-07 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5555851,5555851,0.84315627813339,0,0
"2025-02-07 22:00:00","2025-02-07 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5385704,5385704,0.81733000278473,0,0
"2025-02-07 23:00:00","2025-02-08 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5179621,5179621,0.78604972362518,0,0
"2025-02-08 00:00:00","2025-02-08 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4848553,4848553,0.73580324649811,0,0
"2025-02-08 01:00:00","2025-02-08 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4575966,4575966,0.69443172216415,0,0
"2025-02-08 02:00:00","2025-02-08 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4421983,4421983,0.67106002569199,0,0
"2025-02-08 03:00:00","2025-02-08 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4268069,4268069,0.64769798517227,0,0
"2025-02-08 04:00:00","2025-02-08 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4273185,4273185,0.64847052097321,0,0
"2025-02-08 05:00:00","2025-02-08 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4191322,4191322,0.63604372739792,0,0
"2025-02-08 06:00:00","2025-02-08 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4179907,4179907,0.63430774211884,0,0
"2025-02-08 07:00:00","2025-02-08 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3933576,3933576,0.59692275524139,0,0
"2025-02-08 08:00:00","2025-02-08 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3710027,3710027,0.5629957318306,0,0
"2025-02-08 09:00:00","2025-02-08 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3168195,3168195,0.48076975345612,0,0
"2025-02-08 10:00:00","2025-02-08 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2952163,2952163,0.44798448681831,0,0
"2025-02-08 11:00:00","2025-02-08 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2605191,2605191,0.39532950520515,0,0
"2025-02-08 12:00:00","2025-02-08 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2186645,2186645,0.33181473612785,0,0
"2025-02-08 13:00:00","2025-02-08 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1844603,1844603,0.279909491539,0,0
"2025-02-08 14:00:00","2025-02-08 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1161760,1161760,0.17629024386406,0,0
"2025-02-08 15:00:00","2025-02-08 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,717408,717408,0.10886167734861,0,0
"2025-02-08 16:00:00","2025-02-08 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,372268,372268,0.056488774716854,0,0
"2025-02-08 17:00:00","2025-02-08 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,175814,175814,0.026678225025535,0,0
"2025-02-08 18:00:00","2025-02-08 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,184374,184374,0.027976974844933,0,0
"2025-02-08 19:00:00","2025-02-08 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,212408,212408,0.032230626791716,0,0
"2025-02-08 20:00:00","2025-02-08 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,237276,237276,0.036003898829222,0,0
"2025-02-08 21:00:00","2025-02-08 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,263026,263026,0.03991087526083,0,0
"2025-02-08 22:00:00","2025-02-08 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,317528,317528,0.04818057641387,0,0
"2025-02-08 23:00:00","2025-02-09 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,243928,243928,0.037012573331594,0,0
"2025-02-09 00:00:00","2025-02-09 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,140912,140912,0.021381249651313,0,0
"2025-02-09 01:00:00","2025-02-09 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,179010,179010,0.027161849662662,0,0
"2025-02-09 02:00:00","2025-02-09 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,335474,335474,0.050902374088764,0,0
"2025-02-09 03:00:00","2025-02-09 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,440215,440215,0.066794574260712,0,0
"2025-02-09 04:00:00","2025-02-09 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,645282,645282,0.09790912270546,0,0
"2025-02-09 05:00:00","2025-02-09 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,750499,750499,0.11387325078249,0,0
"2025-02-09 06:00:00","2025-02-09 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,873280,873280,0.1325020045042,0,0
"2025-02-09 07:00:00","2025-02-09 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,850491,850491,0.12904325127602,0,0
"2025-02-09 08:00:00","2025-02-09 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,857378,857378,0.13008749485016,0,0
"2025-02-09 09:00:00","2025-02-09 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1163606,1163606,0.17654925584793,0,0
"2025-02-09 10:00:00","2025-02-09 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1536681,1536681,0.23315325379372,0,0
"2025-02-09 11:00:00","2025-02-09 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1855007,1855007,0.28144949674606,0,0
"2025-02-09 12:00:00","2025-02-09 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2349300,2349300,0.35644349455833,0,0
"2025-02-09 13:00:00","2025-02-09 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2558694,2558694,0.38821125030518,0,0
"2025-02-09 14:00:00","2025-02-09 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2491108,2491108,0.37795451283455,0,0
"2025-02-09 15:00:00","2025-02-09 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2604197,2604197,0.39510974287987,0,0
"2025-02-09 16:00:00","2025-02-09 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2497729,2497729,0.37895426154137,0,0
"2025-02-09 17:00:00","2025-02-09 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2530889,2530889,0.3839827477932,0,0
"2025-02-09 18:00:00","2025-02-09 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2355583,2355583,0.35738325119019,0,0
"2025-02-09 19:00:00","2025-02-09 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2871034,2871034,0.43558374047279,0,0
"2025-02-09 20:00:00","2025-02-09 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3190279,3190279,0.48401549458504,0,0
"2025-02-09 21:00:00","2025-02-09 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3526248,3526248,0.53498423099518,0,0
"2025-02-09 22:00:00","2025-02-09 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3501030,3501030,0.53115475177765,0,0
"2025-02-09 23:00:00","2025-02-10 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3809903,3809903,0.57801127433777,0,0
"2025-02-10 00:00:00","2025-02-10 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3835836,3835836,0.58194249868393,0,0
"2025-02-10 01:00:00","2025-02-10 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3814008,3814008,0.5786269903183,0,0
"2025-02-10 02:00:00","2025-02-10 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4004996,4004996,0.60759824514389,0,0
"2025-02-10 03:00:00","2025-02-10 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4012371,4012371,0.60871350765228,0,0
"2025-02-10 04:00:00","2025-02-10 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4404134,4404134,0.66814297437668,0,0
"2025-02-10 05:00:00","2025-02-10 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4472014,4472014,0.67843675613403,0,0
"2025-02-10 06:00:00","2025-02-10 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4520059,4520059,0.68572151660919,0,0
"2025-02-10 07:00:00","2025-02-10 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4691285,4691285,0.71169298887253,0,0
"2025-02-10 08:00:00","2025-02-10 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4955472,4955472,0.75176674127579,0,0
"2025-02-10 09:00:00","2025-02-10 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5340681,5340681,0.81019973754883,0,0
"2025-02-10 10:00:00","2025-02-10 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5838856,5838856,0.88576924800873,0,0
"2025-02-10 11:00:00","2025-02-10 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5990974,5990974,0.908840239048,0,0
"2025-02-10 12:00:00","2025-02-10 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6018067,6018067,0.91294449567795,0,0
"2025-02-10 13:00:00","2025-02-10 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6054451,6054451,0.9184582233429,0,0
"2025-02-10 14:00:00","2025-02-10 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5996353,5996353,0.90963900089264,0,0
"2025-02-10 15:00:00","2025-02-10 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5813352,5813352,0.88187277317047,0,0
"2025-02-10 16:00:00","2025-02-10 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5676312,5676312,0.86107850074768,0,0
"2025-02-10 17:00:00","2025-02-10 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5666132,5666132,0.85952925682068,0,0
"2025-02-10 18:00:00","2025-02-10 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5551835,5551835,0.84218549728394,0,0
"2025-02-10 19:00:00","2025-02-10 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5684013,5684013,0.86223101615906,0,0
"2025-02-10 20:00:00","2025-02-10 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5681966,5681966,0.86191499233246,0,0
