"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2024-12-31 23:00:00","2025-01-01 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3453249,3453249,0.83050727844238,0,0
"2025-01-01 00:00:00","2025-01-01 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3110750,3110750,0.74813598394394,0,0
"2025-01-01 01:00:00","2025-01-01 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3376750,3376750,0.81210947036743,0,0
"2025-01-01 02:00:00","2025-01-01 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3414750,3414750,0.82124823331833,0,0
"2025-01-01 03:00:00","2025-01-01 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3155250,3155250,0.75883823633194,0,0
"2025-01-01 04:00:00","2025-01-01 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2714499,2714499,0.65283799171448,0,0
"2025-01-01 05:00:00","2025-01-01 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2826000,2826000,0.67965376377106,0,0
"2025-01-01 06:00:00","2025-01-01 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2691500,2691500,0.64730650186539,0,0
"2025-01-01 07:00:00","2025-01-01 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2566501,2566501,0.61724424362183,0,0
"2025-01-01 08:00:00","2025-01-01 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2249750,2249750,0.54106551408768,0,0
"2025-01-01 09:00:00","2025-01-01 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2035250,2035250,0.4894779920578,0,0
"2025-01-01 10:00:00","2025-01-01 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1573501,1573501,0.37842723727226,0,0
"2025-01-01 11:00:00","2025-01-01 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1518000,1518000,0.36507925391197,0,0
"2025-01-01 12:00:00","2025-01-01 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1817250,1817250,0.43704923987389,0,0
"2025-01-01 13:00:00","2025-01-01 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1998750,1998750,0.48069974780083,0,0
"2025-01-01 14:00:00","2025-01-01 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2567250,2567250,0.61742424964905,0,0
"2025-01-01 15:00:00","2025-01-01 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3314000,3314000,0.79701775312424,0,0
"2025-01-01 16:00:00","2025-01-01 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3651249,3651249,0.87812602519989,0,0
"2025-01-01 17:00:00","2025-01-01 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3621251,3621251,0.87091147899628,0,0
"2025-01-01 18:00:00","2025-01-01 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3423001,3423001,0.8232324719429,0,0
"2025-01-01 19:00:00","2025-01-01 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3645000,3645000,0.87662351131439,0,0
"2025-01-01 20:00:00","2025-01-01 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3433001,3433001,0.82563751935959,0,0
"2025-01-01 21:00:00","2025-01-01 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3283750,3283750,0.78974276781082,0,0
"2025-01-01 22:00:00","2025-01-01 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3208000,3208000,0.77152502536774,0,0
"2025-01-01 23:00:00","2025-01-02 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2405000,2405000,0.57840323448181,0,0
"2025-01-02 00:00:00","2025-01-02 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1860750,1860750,0.44751098752022,0,0
"2025-01-02 01:00:00","2025-01-02 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1584750,1584750,0.38113275170326,0,0
"2025-01-02 02:00:00","2025-01-02 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1469249,1469249,0.35335499048233,0,0
"2025-01-02 03:00:00","2025-01-02 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1377000,1377000,0.33116900920868,0,0
"2025-01-02 04:00:00","2025-01-02 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1430751,1430751,0.34409600496292,0,0
"2025-01-02 05:00:00","2025-01-02 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1360500,1360500,0.32720074057579,0,0
"2025-01-02 06:00:00","2025-01-02 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1153749,1153749,0.27747675776482,0,0
"2025-01-02 07:00:00","2025-01-02 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1305001,1305001,0.31385299563408,0,0
"2025-01-02 08:00:00","2025-01-02 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1113749,1113749,0.267856746912,0,0
"2025-01-02 09:00:00","2025-01-02 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,925000,925000,0.22246274352074,0,0
"2025-01-02 10:00:00","2025-01-02 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1451499,1451499,0.34908574819565,0,0
"2025-01-02 11:00:00","2025-01-02 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1697502,1697502,0.40824949741364,0,0
"2025-01-02 12:00:00","2025-01-02 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2377998,2377998,0.57190948724747,0,0
"2025-01-02 13:00:00","2025-01-02 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2788500,2788500,0.67063474655151,0,0
"2025-01-02 14:00:00","2025-01-02 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2867001,2867001,0.68951451778412,0,0
"2025-01-02 15:00:00","2025-01-02 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2964750,2964750,0.71302300691605,0,0
"2025-01-02 16:00:00","2025-01-02 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3126500,3126500,0.7519239783287,0,0
"2025-01-02 17:00:00","2025-01-02 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3434500,3434500,0.82599800825119,0,0
"2025-01-02 18:00:00","2025-01-02 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3284001,3284001,0.78980302810669,0,0
"2025-01-02 19:00:00","2025-01-02 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3289000,3289000,0.79100549221039,0,0
"2025-01-02 20:00:00","2025-01-02 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3244750,3244750,0.7803630232811,0,0
"2025-01-02 21:00:00","2025-01-02 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3004500,3004500,0.72258299589157,0,0
"2025-01-02 22:00:00","2025-01-02 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2411750,2411750,0.58002650737762,0,0
"2025-01-02 23:00:00","2025-01-03 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2539500,2539500,0.6107502579689,0,0
"2025-01-03 00:00:00","2025-01-03 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2805499,2805499,0.67472326755524,0,0
"2025-01-03 01:00:00","2025-01-03 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2857749,2857749,0.6872889995575,0,0
"2025-01-03 02:00:00","2025-01-03 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3126250,3126250,0.75186377763748,0,0
"2025-01-03 03:00:00","2025-01-03 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3400750,3400750,0.81788122653961,0,0
"2025-01-03 04:00:00","2025-01-03 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3597249,3597249,0.86513924598694,0,0
"2025-01-03 05:00:00","2025-01-03 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3657000,3657000,0.87950950860977,0,0
"2025-01-03 06:00:00","2025-01-03 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3608250,3608250,0.86778497695923,0,0
"2025-01-03 07:00:00","2025-01-03 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3650250,3650250,0.87788599729538,0,0
"2025-01-03 08:00:00","2025-01-03 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3537000,3537000,0.85064923763275,0,0
"2025-01-03 09:00:00","2025-01-03 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3459750,3459750,0.83207076787949,0,0
"2025-01-03 10:00:00","2025-01-03 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3474250,3474250,0.83555799722672,0,0
"2025-01-03 11:00:00","2025-01-03 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3640001,3640001,0.87542098760605,0,0
"2025-01-03 12:00:00","2025-01-03 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3508501,3508501,0.84379547834396,0,0
"2025-01-03 13:00:00","2025-01-03 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3450250,3450250,0.82978600263596,0,0
"2025-01-03 14:00:00","2025-01-03 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3198751,3198751,0.76930022239685,0,0
"2025-01-03 15:00:00","2025-01-03 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3172251,3172251,0.76292723417282,0,0
"2025-01-03 16:00:00","2025-01-03 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3081250,3081250,0.7410414814949,0,0
"2025-01-03 17:00:00","2025-01-03 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2850250,2850250,0.68548572063446,0,0
"2025-01-03 18:00:00","2025-01-03 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2428750,2428750,0.58411473035812,0,0
"2025-01-03 19:00:00","2025-01-03 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2179749,2179749,0.52423000335693,0,0
"2025-01-03 20:00:00","2025-01-03 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1614000,1614000,0.38816726207733,0,0
"2025-01-03 21:00:00","2025-01-03 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1395250,1395250,0.33555799722672,0,0
"2025-01-03 22:00:00","2025-01-03 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1189000,1189000,0.28595474362373,0,0
"2025-01-03 23:00:00","2025-01-04 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,887750,887750,0.21350400149822,0,0
"2025-01-04 00:00:00","2025-01-04 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1015000,1015000,0.24410749971867,0,0
"2025-01-04 01:00:00","2025-01-04 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,655250,655250,0.15758775174618,0,0
"2025-01-04 02:00:00","2025-01-04 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,371500,371500,0.089345827698708,0,0
"2025-01-04 03:00:00","2025-01-04 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,413500,413500,0.099447026848793,0,0
"2025-01-04 04:00:00","2025-01-04 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,491250,491250,0.11814600229263,0,0
"2025-01-04 05:00:00","2025-01-04 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,519999,519999,0.12505975365639,0,0
"2025-01-04 06:00:00","2025-01-04 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,733750,733750,0.17646725475788,0,0
"2025-01-04 07:00:00","2025-01-04 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1103501,1103501,0.26539200544357,0,0
"2025-01-04 08:00:00","2025-01-04 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1285249,1285249,0.30910274386406,0,0
"2025-01-04 09:00:00","2025-01-04 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1586250,1586250,0.38149374723434,0,0
"2025-01-04 10:00:00","2025-01-04 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1516999,1516999,0.3648387491703,0,0
"2025-01-04 11:00:00","2025-01-04 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1645500,1645500,0.39574325084686,0,0
"2025-01-04 12:00:00","2025-01-04 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1550750,1550750,0.37295573949814,0,0
"2025-01-04 13:00:00","2025-01-04 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,964500,964500,0.23196250200272,0,0
"2025-01-04 14:00:00","2025-01-04 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,815000,815000,0.19600774347782,0,0
"2025-01-04 15:00:00","2025-01-04 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,567251,567251,0.13642424345016,0,0
"2025-01-04 16:00:00","2025-01-04 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,567750,567750,0.13654400408268,0,0
"2025-01-04 17:00:00","2025-01-04 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,688500,688500,0.16558450460434,0,0
"2025-01-04 18:00:00","2025-01-04 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,778750,778750,0.18728974461555,0,0
"2025-01-04 19:00:00","2025-01-04 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,848499,848499,0.20406424999237,0,0
"2025-01-04 20:00:00","2025-01-04 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,954252,954252,0.22949774563313,0,0
"2025-01-04 21:00:00","2025-01-04 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1429250,1429250,0.34373500943184,0,0
"2025-01-04 22:00:00","2025-01-04 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1811000,1811000,0.43554574251175,0,0
"2025-01-04 23:00:00","2025-01-05 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2143001,2143001,0.51539248228073,0,0
"2025-01-05 00:00:00","2025-01-05 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2131250,2131250,0.51256626844406,0,0
"2025-01-05 01:00:00","2025-01-05 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2075000,2075000,0.49903801083565,0,0
"2025-01-05 02:00:00","2025-01-05 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2511500,2511500,0.60401648283005,0,0
"2025-01-05 03:00:00","2025-01-05 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2775000,2775000,0.66738826036453,0,0
"2025-01-05 04:00:00","2025-01-05 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2967251,2967251,0.7136247754097,0,0
"2025-01-05 05:00:00","2025-01-05 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3522750,3522750,0.84722197055817,0,0
"2025-01-05 06:00:00","2025-01-05 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3618749,3618749,0.87030977010727,0,0
"2025-01-05 07:00:00","2025-01-05 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3748750,3748750,0.90157526731491,0,0
"2025-01-05 08:00:00","2025-01-05 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3460250,3460250,0.832190990448,0,0
"2025-01-05 09:00:00","2025-01-05 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3205750,3205750,0.77098351716995,0,0
"2025-01-05 10:00:00","2025-01-05 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3778499,3778499,0.90872997045517,0,0
"2025-01-05 11:00:00","2025-01-05 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3825250,3825250,0.91997349262238,0,0
"2025-01-05 12:00:00","2025-01-05 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3822249,3822249,0.91925173997879,0,0
"2025-01-05 13:00:00","2025-01-05 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3910248,3910248,0.94041574001312,0,0
"2025-01-05 14:00:00","2025-01-05 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3925250,3925250,0.94402372837067,0,0
"2025-01-05 15:00:00","2025-01-05 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3912000,3912000,0.9408370256424,0,0
"2025-01-05 16:00:00","2025-01-05 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3905001,3905001,0.93915349245071,0,0
"2025-01-05 17:00:00","2025-01-05 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3851500,3851500,0.92628675699234,0,0
"2025-01-05 18:00:00","2025-01-05 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3700000,3700000,0.88985073566437,0,0
"2025-01-05 19:00:00","2025-01-05 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3537499,3537499,0.85076951980591,0,0
"2025-01-05 20:00:00","2025-01-05 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3584500,3584500,0.86207300424576,0,0
"2025-01-05 21:00:00","2025-01-05 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3757501,3757501,0.903679728508,0,0
"2025-01-05 22:00:00","2025-01-05 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3785499,3785499,0.91041326522827,0,0
"2025-01-05 23:00:00","2025-01-06 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3731750,3731750,0.89748674631119,0,0
"2025-01-06 00:00:00","2025-01-06 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3760000,3760000,0.90428102016449,0,0
"2025-01-06 01:00:00","2025-01-06 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3762250,3762250,0.90482199192047,0,0
"2025-01-06 02:00:00","2025-01-06 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3738500,3738500,0.89911025762558,0,0
"2025-01-06 03:00:00","2025-01-06 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3733000,3733000,0.89778727293015,0,0
"2025-01-06 04:00:00","2025-01-06 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3741750,3741750,0.89989173412323,0,0
"2025-01-06 05:00:00","2025-01-06 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3776502,3776502,0.90824949741364,0,0
"2025-01-06 06:00:00","2025-01-06 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3833499,3833499,0.92195725440979,0,0
"2025-01-06 07:00:00","2025-01-06 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3869499,3869499,0.93061548471451,0,0
"2025-01-06 08:00:00","2025-01-06 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3854500,3854500,0.92700827121735,0,0
"2025-01-06 09:00:00","2025-01-06 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3779250,3779250,0.90891075134277,0,0
"2025-01-06 10:00:00","2025-01-06 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3844750,3844750,0.92466348409653,0,0
"2025-01-06 11:00:00","2025-01-06 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3767500,3767500,0.90608447790146,0,0
"2025-01-06 12:00:00","2025-01-06 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3647750,3647750,0.87728500366211,0,0
"2025-01-06 13:00:00","2025-01-06 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3465750,3465750,0.83351349830627,0,0
"2025-01-06 14:00:00","2025-01-06 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3590500,3590500,0.86351597309113,0,0
"2025-01-06 15:00:00","2025-01-06 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3484750,3484750,0.83808326721191,0,0
"2025-01-06 16:00:00","2025-01-06 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3594500,3594500,0.86447823047638,0,0
"2025-01-06 17:00:00","2025-01-06 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3576251,3576251,0.86008924245834,0,0
"2025-01-06 18:00:00","2025-01-06 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3650500,3650500,0.87794625759125,0,0
"2025-01-06 19:00:00","2025-01-06 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3694501,3694501,0.88852822780609,0,0
"2025-01-06 20:00:00","2025-01-06 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3530000,3530000,0.84896576404572,0,0
"2025-01-06 21:00:00","2025-01-06 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3357498,3357498,0.80747902393341,0,0
"2025-01-06 22:00:00","2025-01-06 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3332500,3332500,0.80146700143814,0,0
"2025-01-06 23:00:00","2025-01-07 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3240250,3240250,0.77928102016449,0,0
"2025-01-07 00:00:00","2025-01-07 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3233000,3233000,0.77753722667694,0,0
"2025-01-07 01:00:00","2025-01-07 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3124751,3124751,0.75150322914124,0,0
"2025-01-07 02:00:00","2025-01-07 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3021251,3021251,0.72661173343658,0,0
"2025-01-07 03:00:00","2025-01-07 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2964750,2964750,0.71302300691605,0,0
"2025-01-07 04:00:00","2025-01-07 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3040250,3040250,0.73118102550507,0,0
"2025-01-07 05:00:00","2025-01-07 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3189250,3189250,0.76701527833939,0,0
"2025-01-07 06:00:00","2025-01-07 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3456751,3456751,0.83134925365448,0,0
"2025-01-07 07:00:00","2025-01-07 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3572750,3572750,0.85924726724625,0,0
"2025-01-07 08:00:00","2025-01-07 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3468751,3468751,0.83423572778702,0,0
"2025-01-07 09:00:00","2025-01-07 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3493750,3493750,0.84024775028229,0,0
"2025-01-07 10:00:00","2025-01-07 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3240000,3240000,0.7792209982872,0,0
"2025-01-07 11:00:00","2025-01-07 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2896750,2896750,0.69666922092438,0,0
"2025-01-07 12:00:00","2025-01-07 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2725251,2725251,0.65542352199554,0,0
"2025-01-07 13:00:00","2025-01-07 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2785250,2785250,0.66985327005386,0,0
"2025-01-07 14:00:00","2025-01-07 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2878500,2878500,0.6922795176506,0,0
"2025-01-07 15:00:00","2025-01-07 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3112751,3112751,0.74861747026443,0,0
"2025-01-07 16:00:00","2025-01-07 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3435252,3435252,0.82617872953415,0,0
"2025-01-07 17:00:00","2025-01-07 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3522250,3522250,0.84710198640823,0,0
"2025-01-07 18:00:00","2025-01-07 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3527749,3527749,0.84842449426651,0,0
"2025-01-07 19:00:00","2025-01-07 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3664000,3664000,0.88119274377823,0,0
"2025-01-07 20:00:00","2025-01-07 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3783999,3783999,0.91005247831345,0,0
"2025-01-07 21:00:00","2025-01-07 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3741000,3741000,0.89971101284027,0,0
"2025-01-07 22:00:00","2025-01-07 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3743250,3743250,0.90025252103806,0,0
"2025-01-07 23:00:00","2025-01-08 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3805250,3805250,0.91516351699829,0,0
"2025-01-08 00:00:00","2025-01-08 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3812500,3812500,0.9169072508812,0,0
"2025-01-08 01:00:00","2025-01-08 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3635749,3635749,0.87439852952957,0,0
"2025-01-08 02:00:00","2025-01-08 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3579250,3579250,0.86081051826477,0,0
"2025-01-08 03:00:00","2025-01-08 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3472500,3472500,0.83513700962067,0,0
"2025-01-08 04:00:00","2025-01-08 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3199251,3199251,0.76942050457001,0,0
"2025-01-08 05:00:00","2025-01-08 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2763250,2763250,0.6645622253418,0,0
"2025-01-08 06:00:00","2025-01-08 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2556249,2556249,0.61477851867676,0,0
"2025-01-08 07:00:00","2025-01-08 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2358750,2358750,0.56727999448776,0,0
"2025-01-08 08:00:00","2025-01-08 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2085000,2085000,0.50144302845001,0,0
"2025-01-08 09:00:00","2025-01-08 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1771752,1771752,0.42610675096512,0,0
"2025-01-08 10:00:00","2025-01-08 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1395250,1395250,0.33555799722672,0,0
"2025-01-08 11:00:00","2025-01-08 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1118750,1118750,0.26905950903893,0,0
"2025-01-08 12:00:00","2025-01-08 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,925249,925249,0.22252249717712,0,0
"2025-01-08 13:00:00","2025-01-08 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,708251,708251,0.17033450305462,0,0
