"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2024-12-31 23:00:00","2025-01-01 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 00:00:00","2025-01-01 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 01:00:00","2025-01-01 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 02:00:00","2025-01-01 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 03:00:00","2025-01-01 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 04:00:00","2025-01-01 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 05:00:00","2025-01-01 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 06:00:00","2025-01-01 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 07:00:00","2025-01-01 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1217,1217,5.1494251238182E-5,0,0
"2025-01-01 08:00:00","2025-01-01 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,109130,109130,0.0046174894087017,0,0
"2025-01-01 09:00:00","2025-01-01 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,510609,510609,0.021604524925351,0,0
"2025-01-01 10:00:00","2025-01-01 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,756110,756110,0.031991526484489,0,0
"2025-01-01 11:00:00","2025-01-01 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,872914,872914,0.036932948976755,0,0
"2025-01-01 12:00:00","2025-01-01 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,889360,889360,0.037628225982189,0,0
"2025-01-01 13:00:00","2025-01-01 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,642642,642642,0.027189299464226,0,0
"2025-01-01 14:00:00","2025-01-01 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,290661,290661,0.012297302484512,0,0
"2025-01-01 15:00:00","2025-01-01 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,47725,47725,0.0020191243384033,0,0
"2025-01-01 16:00:00","2025-01-01 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 17:00:00","2025-01-01 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 18:00:00","2025-01-01 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 19:00:00","2025-01-01 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 20:00:00","2025-01-01 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 21:00:00","2025-01-01 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 22:00:00","2025-01-01 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-01 23:00:00","2025-01-02 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 00:00:00","2025-01-02 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 01:00:00","2025-01-02 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 02:00:00","2025-01-02 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 03:00:00","2025-01-02 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 04:00:00","2025-01-02 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 05:00:00","2025-01-02 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 06:00:00","2025-01-02 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 07:00:00","2025-01-02 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1476,1476,6.2429498939309E-5,0,0
"2025-01-02 08:00:00","2025-01-02 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,527664,527664,0.02231802046299,0,0
"2025-01-02 09:00:00","2025-01-02 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2925525,2925525,0.12373617291451,0,0
"2025-01-02 10:00:00","2025-01-02 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5408625,5408625,0.22875624895096,0,0
"2025-01-02 11:00:00","2025-01-02 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7194923,7194923,0.3043025135994,0,0
"2025-01-02 12:00:00","2025-01-02 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6167020,6167020,0.26082450151443,0,0
"2025-01-02 13:00:00","2025-01-02 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4203266,4203266,0.17776775360107,0,0
"2025-01-02 14:00:00","2025-01-02 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2107258,2107258,0.089120402932167,0,0
"2025-01-02 15:00:00","2025-01-02 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,421057,421057,0.017807155847549,0,0
"2025-01-02 16:00:00","2025-01-02 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 17:00:00","2025-01-02 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 18:00:00","2025-01-02 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 19:00:00","2025-01-02 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 20:00:00","2025-01-02 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 21:00:00","2025-01-02 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 22:00:00","2025-01-02 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-02 23:00:00","2025-01-03 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 00:00:00","2025-01-03 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 01:00:00","2025-01-03 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 02:00:00","2025-01-03 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 03:00:00","2025-01-03 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 04:00:00","2025-01-03 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 05:00:00","2025-01-03 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 06:00:00","2025-01-03 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 07:00:00","2025-01-03 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2610,2610,0.00011035225179512,0,0
"2025-01-03 08:00:00","2025-01-03 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,551752,551752,0.023328075185418,0,0
"2025-01-03 09:00:00","2025-01-03 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2772148,2772148,0.11720474809408,0,0
"2025-01-03 10:00:00","2025-01-03 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4336232,4336232,0.18333074450493,0,0
"2025-01-03 11:00:00","2025-01-03 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3981920,3981920,0.16834825277328,0,0
"2025-01-03 12:00:00","2025-01-03 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3272974,3272974,0.13837325572968,0,0
"2025-01-03 13:00:00","2025-01-03 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2841286,2841286,0.12012050300837,0,0
"2025-01-03 14:00:00","2025-01-03 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1928790,1928790,0.081542000174522,0,0
"2025-01-03 15:00:00","2025-01-03 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,447963,447963,0.01893793977797,0,0
"2025-01-03 16:00:00","2025-01-03 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 17:00:00","2025-01-03 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 18:00:00","2025-01-03 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 19:00:00","2025-01-03 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 20:00:00","2025-01-03 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 21:00:00","2025-01-03 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 22:00:00","2025-01-03 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-03 23:00:00","2025-01-04 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 00:00:00","2025-01-04 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 01:00:00","2025-01-04 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 02:00:00","2025-01-04 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 03:00:00","2025-01-04 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 04:00:00","2025-01-04 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 05:00:00","2025-01-04 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 06:00:00","2025-01-04 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 07:00:00","2025-01-04 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1895,1895,8.0091500421986E-5,0,0
"2025-01-04 08:00:00","2025-01-04 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,279065,279065,0.011794427409768,0,0
"2025-01-04 09:00:00","2025-01-04 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1367146,1367146,0.057780399918556,0,0
"2025-01-04 10:00:00","2025-01-04 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2289229,2289229,0.096749477088451,0,0
"2025-01-04 11:00:00","2025-01-04 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3064074,3064074,0.12949475646019,0,0
"2025-01-04 12:00:00","2025-01-04 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3208755,3208755,0.13560700416565,0,0
"2025-01-04 13:00:00","2025-01-04 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2963184,2963184,0.12522675096989,0,0
"2025-01-04 14:00:00","2025-01-04 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1949751,1949751,0.082396999001503,0,0
"2025-01-04 15:00:00","2025-01-04 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,348262,348262,0.01471745967865,0,0
"2025-01-04 16:00:00","2025-01-04 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 17:00:00","2025-01-04 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 18:00:00","2025-01-04 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 19:00:00","2025-01-04 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 20:00:00","2025-01-04 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 21:00:00","2025-01-04 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 22:00:00","2025-01-04 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-04 23:00:00","2025-01-05 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 00:00:00","2025-01-05 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 01:00:00","2025-01-05 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 02:00:00","2025-01-05 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 03:00:00","2025-01-05 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 04:00:00","2025-01-05 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 05:00:00","2025-01-05 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 06:00:00","2025-01-05 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 07:00:00","2025-01-05 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2106,2106,8.8975997641683E-5,0,0
"2025-01-05 08:00:00","2025-01-05 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,148859,148859,0.0062890173867345,0,0
"2025-01-05 09:00:00","2025-01-05 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,664545,664545,0.028075475245714,0,0
"2025-01-05 10:00:00","2025-01-05 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,917174,917174,0.038747850805521,0,0
"2025-01-05 11:00:00","2025-01-05 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,928801,928801,0.039238475263119,0,0
"2025-01-05 12:00:00","2025-01-05 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,853547,853547,0.036058701574802,0,0
"2025-01-05 13:00:00","2025-01-05 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,713950,713950,0.030160849913955,0,0
"2025-01-05 14:00:00","2025-01-05 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,449055,449055,0.018970049917698,0,0
"2025-01-05 15:00:00","2025-01-05 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,101581,101581,0.0042911749333143,0,0
"2025-01-05 16:00:00","2025-01-05 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 17:00:00","2025-01-05 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 18:00:00","2025-01-05 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 19:00:00","2025-01-05 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 20:00:00","2025-01-05 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 21:00:00","2025-01-05 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 22:00:00","2025-01-05 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-05 23:00:00","2025-01-06 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 00:00:00","2025-01-06 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 01:00:00","2025-01-06 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 02:00:00","2025-01-06 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 03:00:00","2025-01-06 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 04:00:00","2025-01-06 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 05:00:00","2025-01-06 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 06:00:00","2025-01-06 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 07:00:00","2025-01-06 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1555,1555,6.5672247728799E-5,0,0
"2025-01-06 08:00:00","2025-01-06 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,236002,236002,0.0099669303745031,0,0
"2025-01-06 09:00:00","2025-01-06 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,975612,975612,0.041201826184988,0,0
"2025-01-06 10:00:00","2025-01-06 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1871497,1871497,0.079035423696041,0,0
"2025-01-06 11:00:00","2025-01-06 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2530050,2530050,0.10684522241354,0,0
"2025-01-06 12:00:00","2025-01-06 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1717381,1717381,0.072524778544903,0,0
"2025-01-06 13:00:00","2025-01-06 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1260507,1260507,0.053230125457048,0,0
"2025-01-06 14:00:00","2025-01-06 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,990392,990392,0.041822798550129,0,0
"2025-01-06 15:00:00","2025-01-06 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,243732,243732,0.010292305611074,0,0
"2025-01-06 16:00:00","2025-01-06 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 17:00:00","2025-01-06 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 18:00:00","2025-01-06 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 19:00:00","2025-01-06 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 20:00:00","2025-01-06 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 21:00:00","2025-01-06 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 22:00:00","2025-01-06 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-06 23:00:00","2025-01-07 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 00:00:00","2025-01-07 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 01:00:00","2025-01-07 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 02:00:00","2025-01-07 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 03:00:00","2025-01-07 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 04:00:00","2025-01-07 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 05:00:00","2025-01-07 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 06:00:00","2025-01-07 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 07:00:00","2025-01-07 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2569,2569,0.00010845549695659,0,0
"2025-01-07 08:00:00","2025-01-07 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,355062,355062,0.014989470131695,0,0
"2025-01-07 09:00:00","2025-01-07 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1369849,1369849,0.057829398661852,0,0
"2025-01-07 10:00:00","2025-01-07 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3467107,3467107,0.1463644951582,0,0
"2025-01-07 11:00:00","2025-01-07 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5013038,5013038,0.21162350475788,0,0
"2025-01-07 12:00:00","2025-01-07 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5544866,5544866,0.23407100141048,0,0
"2025-01-07 13:00:00","2025-01-07 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3632370,3632370,0.15333424508572,0,0
"2025-01-07 14:00:00","2025-01-07 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1825572,1825572,0.077062323689461,0,0
"2025-01-07 15:00:00","2025-01-07 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,425265,425265,0.017951345071197,0,0
"2025-01-07 16:00:00","2025-01-07 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 17:00:00","2025-01-07 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 18:00:00","2025-01-07 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 19:00:00","2025-01-07 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 20:00:00","2025-01-07 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 21:00:00","2025-01-07 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 22:00:00","2025-01-07 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-07 23:00:00","2025-01-08 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 00:00:00","2025-01-08 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 01:00:00","2025-01-08 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 02:00:00","2025-01-08 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 03:00:00","2025-01-08 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 04:00:00","2025-01-08 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 05:00:00","2025-01-08 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 06:00:00","2025-01-08 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 07:00:00","2025-01-08 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3335,3335,0.0001407410018146,0,0
"2025-01-08 08:00:00","2025-01-08 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,677399,677399,0.028586650267243,0,0
"2025-01-08 09:00:00","2025-01-08 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3420043,3420043,0.1443258523941,0,0
"2025-01-08 10:00:00","2025-01-08 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5418741,5418741,0.22866775095463,0,0
"2025-01-08 11:00:00","2025-01-08 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6078779,6078779,0.25651699304581,0,0
"2025-01-08 12:00:00","2025-01-08 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5576265,5576265,0.23530800640583,0,0
"2025-01-08 13:00:00","2025-01-08 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3572605,3572605,0.15075474977493,0,0
"2025-01-08 14:00:00","2025-01-08 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1604255,1604255,0.06769447773695,0,0
"2025-01-08 15:00:00","2025-01-08 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,376322,376322,0.015879390761256,0,0
"2025-01-08 16:00:00","2025-01-08 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 17:00:00","2025-01-08 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 18:00:00","2025-01-08 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 19:00:00","2025-01-08 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 20:00:00","2025-01-08 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 21:00:00","2025-01-08 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 22:00:00","2025-01-08 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-08 23:00:00","2025-01-09 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 00:00:00","2025-01-09 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 01:00:00","2025-01-09 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 02:00:00","2025-01-09 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 03:00:00","2025-01-09 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 04:00:00","2025-01-09 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 05:00:00","2025-01-09 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 06:00:00","2025-01-09 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 07:00:00","2025-01-09 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1188,1188,5.0116250349674E-5,0,0
"2025-01-09 08:00:00","2025-01-09 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,116120,116120,0.0048984978348017,0,0
"2025-01-09 09:00:00","2025-01-09 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,790652,790652,0.03335302323103,0,0
"2025-01-09 10:00:00","2025-01-09 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2823820,2823820,0.11911857128143,0,0
"2025-01-09 11:00:00","2025-01-09 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4928489,4928489,0.20789800584316,0,0
"2025-01-09 12:00:00","2025-01-09 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6017005,6017005,0.25381100177765,0,0
"2025-01-09 13:00:00","2025-01-09 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5157461,5157461,0.2175499945879,0,0
"2025-01-09 14:00:00","2025-01-09 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2996136,2996136,0.1263802498579,0,0
"2025-01-09 15:00:00","2025-01-09 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,713848,713848,0.030110400170088,0,0
"2025-01-09 16:00:00","2025-01-09 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 17:00:00","2025-01-09 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 18:00:00","2025-01-09 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 19:00:00","2025-01-09 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 20:00:00","2025-01-09 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-01-09 21:00:00","2025-01-09 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
